Instance, X-n411-k19
capacity, 216
min_trucks, 19
output_file, output_uchoa/X-n411-k19-SPPRC.log
Start date, 2022-07-03
Start time, 20-43-55
capacity, 216
num_vehicles, 19
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
314551, 19800.0, 20000, 1, 20000.0, 29233.2
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.1, 43.2, 39.9, 1.4, 1, 19083.4253, 15377.3657, 0, 14355
SPPRC, 0.1, 48.7, 45.5, 1.3, 1, 19075.8912, 15307.2064, 0, 14146
SPPRC, 0.0, 25.6, 22.8, 1.2, 1, 19048.4863, 15114.4944, 0, 15417
SPPRC, 0.1, 25.1, 22.3, 1.2, 1, 19038.2355, 15618.1339, 0, 14491
SPPRC, 0.1, 23.2, 20.4, 1.2, 1, 18978.5612, 12406.6363, 0, 18707
SPPRC, 0.1, 22.0, 19.2, 1.2, 1, 18978.5612, 13632.4933, 0, 17260
SPPRC, 0.1, 22.0, 19.2, 1.2, 1, 18975.9707, 14410.8522, 0, 16532
SPPRC, 0.1, 26.4, 23.6, 1.2, 1, 18971.6019, 14504.9145, 0, 14746
SPPRC, 0.1, 28.7, 25.9, 1.2, 1, 18968.3644, 13929.0123, 0, 15188
SPPRC, 0.0, 30.0, 26.7, 1.4, 1, 18965.7427, 13708.9584, 0, 13923
SPPRC, 0.1, 22.0, 19.3, 1.2, 1, 18963.8185, 15092.9516, 0, 14442
SPPRC, 0.1, 24.2, 21.5, 1.2, 1, 18953.9942, 12359.1876, 0, 17364
SPPRC, 0.1, 21.7, 19.0, 1.1, 1, 18953.9942, 14255.6052, 0, 12387
SPPRC, 0.2, 35.4, 32.2, 1.3, 1, 18951.9863, 15623.3931, 0, 11888
SPPRC, 0.1, 23.2, 20.6, 1.2, 1, 18940.6757, 15774.8796, 0, 11746
SPPRC, 0.1, 24.4, 21.6, 1.2, 1, 18934.4211, 13994.1805, 0, 12050
SPPRC, 0.1, 23.2, 20.5, 1.2, 1, 18933.0929, 16471.7486, 0, 10171
SPPRC, 0.1, 38.8, 35.8, 1.4, 1, 18883.5382, 11045.8937, 0, 17338
SPPRC, 0.1, 26.3, 23.4, 1.3, 1, 18882.5778, 14193.2352, 0, 13545
SPPRC, 0.1, 23.8, 21.0, 1.2, 1, 18880.1844, 14479.9503, 0, 12882
