Instance, X-n214-k11
capacity, 944
min_trucks, 11
output_file, output_uchoa/X-n214-k11-cyc2.log
Start date, 2022-07-01
Start time, 21-55-02
capacity, 944
num_vehicles, 11
abort_early, False
methods, ['cyc2']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
206537, 10925.0, 20000, 1, 20000.0, 22658.5
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ESPPRC_heur, 0.1, 8.3, 7.3, 0.4, 0, 10726.2514, 10564.0052, True, 161
ESPPRC_heur, 0.1, 8.7, 7.6, 0.5, 0, 10726.0862, 10660.3913, True, 45
ESPPRC_heur, 0.1, 9.5, 8.4, 0.5, 0, 10725.2351, 10588.8802, True, 110
ESPPRC_heur, 0.0, 9.4, 8.2, 0.5, 0, 10724.2577, 10547.7531, True, 168
ESPPRC_heur, 0.1, 11.5, 10.3, 0.5, 0, 10724.233, 10621.4339, True, 87
ESPPRC_heur, 0.1, 9.7, 8.6, 0.5, 0, 10724.0276, 10674.4552, True, 35
ESPPRC_heur, 0.0, 9.1, 8.0, 0.5, 0, 10723.8098, 10672.951, True, 48
ESPPRC_heur, 0.0, 8.8, 7.7, 0.5, 0, 10723.7784, 10648.4635, True, 52
ESPPRC_heur, 0.1, 12.1, 11.1, 0.5, 0, 10723.7112, 10661.2934, True, 21
ESPPRC_heur, 0.0, 19.7, 18.5, 0.6, 0, 10723.0848, 10681.8358, True, 26
ESPPRC_heur, 0.1, 9.4, 8.3, 0.5, 0, 10722.9478, 10673.7062, True, 25
ESPPRC_heur, 0.1, 8.6, 7.6, 0.5, 0, 10722.863, 10708.042, True, 15
ESPPRC_heur, 0.0, 9.4, 8.3, 0.5, 0, 10722.6609, 10679.0474, True, 12
ESPPRC_heur, -0.0, 13.7, 12.5, 0.5, 0, 10722.6267, 10714.6608, True, 2
ESPPRC_heur, -0.0, 8.9, 7.8, 0.5, 0, 10722.6212, 10698.9133, True, 5
ESPPRC_heur, -0.0, 9.2, 8.1, 0.5, 0, 10722.6107, 10695.7766, True, 1
ESPPRC_heur, -0.0, 13.3, 12.1, 0.6, 0, 10722.6107, 10711.1578, True, 1
ESPPRC_heur, -0.0, 9.6, 8.4, 0.5, 0, 10722.6107, 10716.8942, True, 1
cyc2, 0.4, 68.4, 0.0, 0.0, 1, 10722.6107, 8341.3152, 0, 93254
ESPPRC_heur, 0.0, 9.2, 8.1, 0.5, 0, 10705.0988, 10572.321, True, 136
ESPPRC_heur, 0.1, 8.0, 7.0, 0.5, 0, 10704.6154, 10558.3873, True, 143
ESPPRC_heur, 0.1, 9.9, 8.7, 0.5, 0, 10703.2996, 10535.5573, True, 281
ESPPRC_heur, 0.1, 10.1, 8.9, 0.6, 0, 10703.2996, 10598.0431, True, 90
ESPPRC_heur, 0.1, 8.4, 7.3, 0.5, 0, 10702.601, 10515.8731, True, 125
ESPPRC_heur, 0.0, 7.9, 6.9, 0.4, 0, 10702.535, 10635.2808, True, 61
ESPPRC_heur, 0.0, 7.7, 6.7, 0.4, 0, 10702.2937, 10626.2842, True, 39
ESPPRC_heur, 0.0, 9.1, 8.0, 0.5, 0, 10701.2088, 10580.4102, True, 74
ESPPRC_heur, -0.0, 8.5, 7.4, 0.5, 0, 10701.1996, 10660.6504, True, 19
ESPPRC_heur, 0.0, 8.2, 7.2, 0.4, 0, 10701.1928, 10628.4716, True, 38
ESPPRC_heur, 0.1, 8.1, 7.1, 0.4, 0, 10700.532, 10580.11, True, 80
ESPPRC_heur, -0.0, 11.7, 10.6, 0.5, 0, 10700.5281, 10631.4773, True, 26
ESPPRC_heur, 0.0, 9.4, 8.3, 0.5, 0, 10700.4444, 10651.1155, True, 15
ESPPRC_heur, -0.0, 8.9, 7.8, 0.5, 0, 10700.2783, 10636.2355, True, 26
ESPPRC_heur, -0.0, 8.8, 7.5, 0.5, 0, 10700.2693, 10647.4218, True, 12
ESPPRC_heur, 0.0, 8.7, 7.5, 0.5, 0, 10700.2522, 10665.6455, True, 8
ESPPRC_heur, 0.0, 8.6, 7.4, 0.5, 0, 10700.2521, 10642.4657, True, 11
ESPPRC_heur, 0.0, 8.7, 7.5, 0.5, 0, 10700.2427, 10574.362, True, 11
ESPPRC_heur, 0.0, 8.9, 7.7, 0.5, 0, 10700.2427, 10667.7853, True, 8
ESPPRC_heur, -0.0, 9.7, 8.3, 0.5, 0, 10700.1302, 10677.6295, True, 13
ESPPRC_heur, -0.0, 10.5, 9.1, 0.6, 0, 10700.1224, 10664.4988, True, 7
cyc2, 0.5, 126.3, 0.0, 0.0, 1, 10700.1224, 8279.137, 0, 189408
ESPPRC_heur, 0.1, 9.5, 8.2, 0.6, 0, 10700.1224, 10617.7826, True, 6
ESPPRC_heur, -0.0, 9.3, 8.0, 0.5, 0, 10700.1224, 10689.7334, True, 1
cyc2, 0.5, 130.3, 0.0, 0.0, 1, 10700.1224, 8563.2955, 0, 105916
ESPPRC_heur, -0.0, 16.4, 14.7, 0.7, 0, 10700.1224, 10618.8986, True, 2
cyc2, 0.5, 103.4, 0.0, 0.0, 1, 10700.1224, 9300.5296, 0, 99856
ESPPRC_heur, 0.1, 15.7, 14.2, 0.6, 0, 10691.2192, 10595.5615, True, 97
ESPPRC_heur, 0.0, 10.8, 9.4, 0.6, 0, 10691.0539, 10642.7887, True, 23
ESPPRC_heur, 0.0, 9.4, 8.1, 0.5, 0, 10690.9947, 10653.2847, True, 17
ESPPRC_heur, -0.0, 9.4, 8.1, 0.5, 0, 10690.9767, 10668.068, True, 2
ESPPRC_heur, 0.0, 9.3, 8.0, 0.5, 0, 10690.9577, 10688.5647, True, 1
cyc2, 0.4, 102.9, 0.0, 0.0, 1, 10690.9577, 9602.6506, 0, 62267
ESPPRC_heur, 0.0, 14.1, 12.3, 0.8, 0, 10662.5179, 10479.9702, True, 63
ESPPRC_heur, 0.1, 11.8, 10.2, 0.7, 0, 10660.1174, 10532.4081, True, 164
ESPPRC_heur, 0.0, 11.4, 9.8, 0.7, 0, 10659.9064, 10550.5083, True, 40
ESPPRC_heur, 0.1, 11.4, 9.8, 0.7, 0, 10659.4502, 10596.3641, True, 67
ESPPRC_heur, 0.0, 12.7, 11.0, 0.7, 0, 10659.3574, 10607.1713, True, 30
ESPPRC_heur, 0.0, 13.1, 11.4, 0.8, 0, 10659.2762, 10621.9432, True, 16
ESPPRC_heur, 0.1, 12.1, 10.5, 0.7, 0, 10659.0335, 10622.3645, True, 23
ESPPRC_heur, 0.1, 12.2, 10.6, 0.7, 0, 10658.9491, 10570.4267, True, 20
ESPPRC_heur, -0.0, 12.3, 10.6, 0.7, 0, 10658.9361, 10616.6474, True, 11
ESPPRC_heur, 0.0, 12.0, 10.4, 0.7, 0, 10658.9187, 10649.0271, True, 4
ESPPRC_heur, -0.0, 14.7, 13.0, 0.7, 0, 10658.9095, 10655.7562, True, 1
cyc2, 0.5, 105.5, 0.0, 0.0, 1, 10658.9093, 9806.3351, 0, 46230
ESPPRC_heur, 0.0, 10.8, 9.3, 0.6, 0, 10631.6988, 10335.431, True, 74
ESPPRC_heur, 0.1, 11.6, 10.1, 0.7, 0, 10627.8987, 7614.3845, True, 12894
ESPPRC_heur, 0.1, 13.8, 12.1, 0.8, 0, 10627.8987, 10436.033, True, 99
ESPPRC_heur, 0.1, 10.8, 9.3, 0.6, 0, 10624.2632, 10534.9647, True, 119
ESPPRC_heur, 0.0, 12.4, 11.0, 0.7, 0, 10623.5337, 10520.5068, True, 106
ESPPRC_heur, 0.0, 12.0, 10.6, 0.7, 0, 10623.2375, 10533.4452, True, 58
ESPPRC_heur, 0.0, 13.7, 12.1, 0.7, 0, 10622.5841, 10532.8305, True, 49
ESPPRC_heur, -0.0, 12.5, 10.9, 0.7, 0, 10622.5498, 10557.0264, True, 24
